# S[m] sigma_x[mm] sigma_y[mm] N mean_P[MeV/c] beta_x[mm/mrad] beta_y[mm/mrad] beta_z[mm/mrad] alpha_x[mrad] alpha_y[mrad] alpha_z[mrad] mean_E[MeV] sigma_px[mrad] sigma_py[mrad] mean_pz[MeV/c] emitt_ emitt_y 
7.4933616170e-01 3.5909918310e+00 4.6170731356e+00 0.0000000000e+00 6.3885551769e+01 4.8188601100e-01 7.9649386776e-01 9.2922207319e-06 -2.4497159228e-02 9.1125565696e-03 -5.1535050221e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.4964478450e-01 3.5918719486e+00 4.6168190470e+00 0.0000000000e+00 6.3885551769e+01 4.8212021782e-01 7.9640601231e-01 9.2959963349e-06 -2.4544230047e-02 9.0872911814e-03 -5.1535314871e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.4995340730e-01 3.5927535395e+00 4.6165656500e+00 0.0000000000e+00 6.3885551769e+01 4.8235487700e-01 7.9631840104e-01 9.2996520748e-06 -2.4591300867e-02 9.0620257932e-03 -5.1536338523e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5026203010e-01 3.5936366026e+00 4.6163129445e+00 0.0000000000e+00 6.3885551769e+01 4.8258998854e-01 7.9623103394e-01 9.3041738477e-06 -2.4638371687e-02 9.0367604049e-03 -5.1532493995e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5057065290e-01 3.5945211368e+00 4.6160609309e+00 0.0000000000e+00 6.3885551769e+01 4.8282555244e-01 7.9614391101e-01 9.3073972664e-06 -2.4685442506e-02 9.0114950167e-03 -5.1535761740e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5087927570e-01 3.5954071410e+00 4.6158096091e+00 0.0000000000e+00 6.3885551769e+01 4.8306156869e-01 7.9605703225e-01 9.3116669874e-06 -2.4732513326e-02 8.9862296285e-03 -5.1533372899e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5118789851e-01 3.5962946142e+00 4.6155589793e+00 0.0000000000e+00 6.3885551769e+01 4.8329803730e-01 7.9597039766e-01 9.3152048747e-06 -2.4779584145e-02 8.9609642403e-03 -5.1534979599e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5149652131e-01 3.5971835552e+00 4.6153090416e+00 0.0000000000e+00 6.3885551769e+01 4.8353495827e-01 7.9588400725e-01 9.3188634828e-06 -2.4826654965e-02 8.9356988521e-03 -5.1535866856e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5180514411e-01 3.5980739630e+00 4.6150597962e+00 0.0000000000e+00 6.3885551769e+01 4.8377233160e-01 7.9579786101e-01 9.3227674318e-06 -2.4873725784e-02 8.9104334639e-03 -5.1535443120e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5211376691e-01 3.5989658364e+00 4.6148112430e+00 0.0000000000e+00 6.3885551769e+01 4.8401015729e-01 7.9571195894e-01 9.3266190065e-06 -2.4920796604e-02 8.8851680757e-03 -5.1535292189e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5242238971e-01 3.5998591745e+00 4.6145633823e+00 0.0000000000e+00 6.3885551769e+01 4.8424843534e-01 7.9562630104e-01 9.3307085314e-06 -2.4967867423e-02 8.8599026875e-03 -5.1533834197e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5273101251e-01 3.6007539760e+00 4.6143162141e+00 0.0000000000e+00 6.3885551769e+01 4.8448716574e-01 7.9554088732e-01 9.3347748861e-06 -2.5014938243e-02 8.8346372992e-03 -5.1532540767e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5303963531e-01 3.6016502400e+00 4.6140697386e+00 0.0000000000e+00 6.3885551769e+01 4.8472634850e-01 7.9545571777e-01 9.3381122985e-06 -2.5062009063e-02 8.8093719110e-03 -5.1535265088e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5334825812e-01 3.6025479652e+00 4.6138239559e+00 0.0000000000e+00 6.3885551769e+01 4.8496598362e-01 7.9537079239e-01 9.3418470771e-06 -2.5109079882e-02 8.7841065228e-03 -5.1535740165e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5365688092e-01 3.6034471507e+00 4.6135788661e+00 0.0000000000e+00 6.3885551769e+01 4.8520607110e-01 7.9528611118e-01 9.3461791475e-06 -2.5156150702e-02 8.7588411346e-03 -5.1532987636e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5396550372e-01 3.6043477954e+00 4.6133344692e+00 0.0000000000e+00 6.3885551769e+01 4.8544661094e-01 7.9520167415e-01 9.3499338754e-06 -2.5203221521e-02 8.7335757464e-03 -5.1533415478e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5427412652e-01 3.6052498980e+00 4.6130907655e+00 0.0000000000e+00 6.3885551769e+01 4.8568760313e-01 7.9511748128e-01 9.3534694804e-06 -2.5250292341e-02 8.7083103582e-03 -5.1535008004e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5458274932e-01 3.6061534576e+00 4.6128477549e+00 0.0000000000e+00 6.3885551769e+01 4.8592904768e-01 7.9503353259e-01 9.3575625041e-06 -2.5297363160e-02 8.6830449700e-03 -5.1533509912e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5489137212e-01 3.6070584731e+00 4.6126054377e+00 0.0000000000e+00 6.3885551769e+01 4.8617094460e-01 7.9494982807e-01 9.3612085158e-06 -2.5344433980e-02 8.6577795818e-03 -5.1534506869e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5519999492e-01 3.6079649433e+00 4.6123638139e+00 0.0000000000e+00 6.3885551769e+01 4.8641329386e-01 7.9486636773e-01 9.3647843091e-06 -2.5391504799e-02 8.6325141935e-03 -5.1535902786e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5550861772e-01 3.6088728671e+00 4.6121228837e+00 0.0000000000e+00 6.3885551769e+01 4.8665609549e-01 7.9478315155e-01 9.3690482659e-06 -2.5438575619e-02 8.6072488053e-03 -5.1533476197e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5581724053e-01 3.6097822435e+00 4.6118826471e+00 0.0000000000e+00 6.3885551769e+01 4.8689934948e-01 7.9470017955e-01 9.3724613796e-06 -2.5485646438e-02 8.5819834171e-03 -5.1535779015e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5612586333e-01 3.6106930714e+00 4.6116431043e+00 0.0000000000e+00 6.3885551769e+01 4.8714305582e-01 7.9461745172e-01 9.3766531334e-06 -2.5532717258e-02 8.5567180289e-03 -5.1533764589e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5643448613e-01 3.6116053496e+00 4.6114042553e+00 0.0000000000e+00 6.3885551769e+01 4.8738721453e-01 7.9453496806e-01 9.3809469465e-06 -2.5579788078e-02 8.5314526407e-03 -5.1531219832e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5674310893e-01 3.6125190771e+00 4.6111661003e+00 0.0000000000e+00 6.3885551769e+01 4.8763182559e-01 7.9445272857e-01 9.3843830742e-06 -2.5626858897e-02 8.5061872525e-03 -5.1533349134e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5705173173e-01 3.6134342528e+00 4.6109286394e+00 0.0000000000e+00 6.3885551769e+01 4.8787688900e-01 7.9437073326e-01 9.3877532604e-06 -2.5673929717e-02 8.4809218643e-03 -5.1535895469e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5736035453e-01 3.6143508755e+00 4.6106918727e+00 0.0000000000e+00 6.3885551769e+01 4.8812240478e-01 7.9428898212e-01 9.3914461386e-06 -2.5721000536e-02 8.4556564761e-03 -5.1536584538e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5766897733e-01 3.6152689442e+00 4.6104558002e+00 0.0000000000e+00 6.3885551769e+01 4.8836837292e-01 7.9420747515e-01 9.3953068811e-06 -2.5768071356e-02 8.4303910878e-03 -5.1536372468e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5797760014e-01 3.6161884578e+00 4.6102204222e+00 0.0000000000e+00 6.3885551769e+01 4.8861479341e-01 7.9412621235e-01 9.3989643350e-06 -2.5815142175e-02 8.4051256996e-03 -5.1537358146e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5828622294e-01 3.6171094151e+00 4.6099857387e+00 0.0000000000e+00 6.3885551769e+01 4.8886166626e-01 7.9404519373e-01 9.4035450667e-06 -2.5862212995e-02 8.3798603114e-03 -5.1533253976e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5859484574e-01 3.6180318151e+00 4.6097517498e+00 0.0000000000e+00 6.3885551769e+01 4.8910899147e-01 7.9396441928e-01 9.4071038590e-06 -2.5909283814e-02 8.3545949232e-03 -5.1534689017e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5890346854e-01 3.6189556566e+00 4.6095184556e+00 0.0000000000e+00 6.3885551769e+01 4.8935676904e-01 7.9388388900e-01 9.4110205808e-06 -2.5956354634e-02 8.3293295350e-03 -5.1534168332e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5921209134e-01 3.6198809386e+00 4.6092858563e+00 0.0000000000e+00 6.3885551769e+01 4.8960499897e-01 7.9380360289e-01 9.4150483134e-06 -2.6003425453e-02 8.3040641468e-03 -5.1533053875e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5952071414e-01 3.6208076599e+00 4.6090539519e+00 0.0000000000e+00 6.3885551769e+01 4.8985368125e-01 7.9372356095e-01 9.4189747458e-06 -2.6050496273e-02 8.2787987586e-03 -5.1532509384e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.5982933694e-01 3.6217358195e+00 4.6088227425e+00 0.0000000000e+00 6.3885551769e+01 4.9010281589e-01 7.9364376319e-01 9.4224511623e-06 -2.6097567093e-02 8.2535333704e-03 -5.1534468981e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6013795975e-01 3.6226654162e+00 4.6085922282e+00 0.0000000000e+00 6.3885551769e+01 4.9035240290e-01 7.9356420960e-01 9.4265302621e-06 -2.6144637912e-02 8.2282679821e-03 -5.1533081619e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6044658255e-01 3.6235964489e+00 4.6083624092e+00 0.0000000000e+00 6.3885551769e+01 4.9060244226e-01 7.9348490018e-01 9.4304328693e-06 -2.6191708732e-02 8.2030025939e-03 -5.1532649775e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6075520535e-01 3.6245289166e+00 4.6081332856e+00 0.0000000000e+00 6.3885551769e+01 4.9085293397e-01 7.9340583493e-01 9.4344402271e-06 -2.6238779551e-02 8.1777372057e-03 -5.1531669370e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6106382815e-01 3.6254628181e+00 4.6079048574e+00 0.0000000000e+00 6.3885551769e+01 4.9110387805e-01 7.9332701385e-01 9.4377463216e-06 -2.6285850371e-02 8.1524718175e-03 -5.1534578904e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6137245095e-01 3.6263981523e+00 4.6076771247e+00 0.0000000000e+00 6.3885551769e+01 4.9135527448e-01 7.9324843695e-01 9.4420174862e-06 -2.6332921190e-02 8.1272064293e-03 -5.1532116064e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6168107375e-01 3.6273349181e+00 4.6074500878e+00 0.0000000000e+00 6.3885551769e+01 4.9160712328e-01 7.9317010422e-01 9.4451395311e-06 -2.6379992010e-02 8.1019410411e-03 -5.1535979311e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6198969655e-01 3.6282731144e+00 4.6072237465e+00 0.0000000000e+00 6.3885551769e+01 4.9185942443e-01 7.9309201566e-01 9.4489762221e-06 -2.6427062829e-02 8.0766756529e-03 -5.1535952653e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6229831935e-01 3.6292127400e+00 4.6069981012e+00 0.0000000000e+00 6.3885551769e+01 4.9211217793e-01 7.9301417128e-01 9.4527344537e-06 -2.6474133649e-02 8.0514102647e-03 -5.1536233670e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6260694216e-01 3.6301537940e+00 4.6067731518e+00 0.0000000000e+00 6.3885551769e+01 4.9236538380e-01 7.9293657106e-01 9.4568634947e-06 -2.6521204469e-02 8.0261448764e-03 -5.1534622310e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6291556496e-01 3.6310962751e+00 4.6065488985e+00 0.0000000000e+00 6.3885551769e+01 4.9261904203e-01 7.9285921502e-01 9.4605182452e-06 -2.6568275288e-02 8.0008794882e-03 -5.1535582171e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6322418776e-01 3.6320401822e+00 4.6063253413e+00 0.0000000000e+00 6.3885551769e+01 4.9287315261e-01 7.9278210315e-01 9.4648550352e-06 -2.6615346108e-02 7.9756141000e-03 -5.1532839832e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6353281056e-01 3.6329855143e+00 4.6061024805e+00 0.0000000000e+00 6.3885551769e+01 4.9312771555e-01 7.9270523545e-01 9.4686328562e-06 -2.6662416927e-02 7.9503487118e-03 -5.1533070890e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6384143336e-01 3.6339322702e+00 4.6058803160e+00 0.0000000000e+00 6.3885551769e+01 4.9338273085e-01 7.9262861193e-01 9.4723950238e-06 -2.6709487747e-02 7.9250833236e-03 -5.1533458956e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6415005616e-01 3.6348804489e+00 4.6056588479e+00 0.0000000000e+00 6.3885551769e+01 4.9363819851e-01 7.9255223257e-01 9.4762787426e-06 -2.6756558566e-02 7.8998179354e-03 -5.1533131844e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6445867896e-01 3.6358300491e+00 4.6054380765e+00 0.0000000000e+00 6.3885551769e+01 4.9389411853e-01 7.9247609739e-01 9.4796303941e-06 -2.6803629386e-02 7.8745525472e-03 -5.1535682077e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6476730177e-01 3.6367810698e+00 4.6052180017e+00 0.0000000000e+00 6.3885551769e+01 4.9415049090e-01 7.9240020638e-01 9.4835279825e-06 -2.6850700205e-02 7.8492871590e-03 -5.1535349211e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6507592457e-01 3.6377335099e+00 4.6049986237e+00 0.0000000000e+00 6.3885551769e+01 4.9440731563e-01 7.9232455955e-01 9.4878602647e-06 -2.6897771025e-02 7.8240217707e-03 -5.1532628239e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6538454737e-01 3.6386873683e+00 4.6047799426e+00 0.0000000000e+00 6.3885551769e+01 4.9466459272e-01 7.9224915688e-01 9.4912907275e-06 -2.6944841844e-02 7.7987563825e-03 -5.1534710246e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6569317017e-01 3.6396426438e+00 4.6045619584e+00 0.0000000000e+00 6.3885551769e+01 4.9492232217e-01 7.9217399839e-01 9.4950099898e-06 -2.6991912664e-02 7.7734909943e-03 -5.1535336013e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6600179297e-01 3.6405993353e+00 4.6043446713e+00 0.0000000000e+00 6.3885551769e+01 4.9518050398e-01 7.9209908407e-01 9.4988307414e-06 -2.7038983484e-02 7.7482256061e-03 -5.1535291924e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6631041577e-01 3.6415574418e+00 4.6041280814e+00 0.0000000000e+00 6.3885551769e+01 4.9543913815e-01 7.9202441392e-01 9.5026745539e-06 -2.7086054303e-02 7.7229602179e-03 -5.1535277411e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6661903857e-01 3.6425169620e+00 4.6039121888e+00 0.0000000000e+00 6.3885551769e+01 4.9569822467e-01 7.9194998795e-01 9.5069225459e-06 -2.7133125123e-02 7.6976948297e-03 -5.1532947222e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6692766138e-01 3.6434778949e+00 4.6036969935e+00 0.0000000000e+00 6.3885551769e+01 4.9595776355e-01 7.9187580614e-01 9.5105958277e-06 -2.7180195942e-02 7.6724294415e-03 -5.1533837924e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6723628418e-01 3.6444402394e+00 4.6034824957e+00 0.0000000000e+00 6.3885551769e+01 4.9621775479e-01 7.9180186851e-01 9.5140108992e-06 -2.7227266762e-02 7.6471640533e-03 -5.1536106777e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6754490698e-01 3.6454039944e+00 4.6032686954e+00 0.0000000000e+00 6.3885551769e+01 4.9647819839e-01 7.9172817505e-01 9.5184667824e-06 -2.7274337581e-02 7.6218986650e-03 -5.1532647257e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6785352978e-01 3.6463691586e+00 4.6030555929e+00 0.0000000000e+00 6.3885551769e+01 4.9673909435e-01 7.9165472577e-01 9.5218969953e-06 -2.7321408401e-02 7.5966332768e-03 -5.1534803550e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6816215258e-01 3.6473357311e+00 4.6028431880e+00 0.0000000000e+00 6.3885551769e+01 4.9700044266e-01 7.9158152065e-01 9.5260289784e-06 -2.7368479220e-02 7.5713678886e-03 -5.1533134945e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6847077538e-01 3.6483037106e+00 4.6026314810e+00 0.0000000000e+00 6.3885551769e+01 4.9726224334e-01 7.9150855971e-01 9.5299892587e-06 -2.7415550040e-02 7.5461025004e-03 -5.1532381496e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6877939818e-01 3.6492730961e+00 4.6024204720e+00 0.0000000000e+00 6.3885551769e+01 4.9752449637e-01 7.9143584294e-01 9.5334012696e-06 -2.7462620859e-02 7.5208371122e-03 -5.1534704765e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6908802098e-01 3.6502438865e+00 4.6022101610e+00 0.0000000000e+00 6.3885551769e+01 4.9778720176e-01 7.9136337034e-01 9.5368619834e-06 -2.7509691679e-02 7.4955717240e-03 -5.1536634002e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6939664379e-01 3.6512160806e+00 4.6020005482e+00 0.0000000000e+00 6.3885551769e+01 4.9805035951e-01 7.9129114192e-01 9.5413893591e-06 -2.7556762499e-02 7.4703063358e-03 -5.1532904741e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.6970526659e-01 3.6521896773e+00 4.6017916336e+00 0.0000000000e+00 6.3885551769e+01 4.9831396961e-01 7.9121915766e-01 9.5448412029e-06 -2.7603833318e-02 7.4450409476e-03 -5.1534890616e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.7001388939e-01 3.6531646755e+00 4.6015834173e+00 0.0000000000e+00 6.3885551769e+01 4.9857803208e-01 7.9114741758e-01 9.5487656140e-06 -2.7650904138e-02 7.4197755593e-03 -5.1534473284e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.7032251219e-01 3.6541410740e+00 4.6013758995e+00 0.0000000000e+00 6.3885551769e+01 4.9884254690e-01 7.9107592167e-01 9.5523974421e-06 -2.7697974957e-02 7.3945101711e-03 -5.1535383230e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.7063113499e-01 3.6551188718e+00 4.6011690802e+00 0.0000000000e+00 6.3885551769e+01 4.9910751408e-01 7.9100466993e-01 9.5568935935e-06 -2.7745045777e-02 7.3692447829e-03 -5.1531867476e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.7093975779e-01 3.6560980677e+00 4.6009629595e+00 0.0000000000e+00 6.3885551769e+01 4.9937293362e-01 7.9093366237e-01 9.5602587317e-06 -2.7792116596e-02 7.3439793947e-03 -5.1534256790e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.7124838059e-01 3.6570786606e+00 4.6007575375e+00 0.0000000000e+00 6.3885551769e+01 4.9963880552e-01 7.9086289898e-01 9.5635469659e-06 -2.7839187416e-02 7.3187140065e-03 -5.1537277216e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.7155700340e-01 3.6580606494e+00 4.6005528143e+00 0.0000000000e+00 6.3885551769e+01 4.9990512977e-01 7.9079237976e-01 9.5684222330e-06 -2.7886258235e-02 7.2934486183e-03 -5.1531581944e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.7186562620e-01 3.6590440329e+00 4.6003487900e+00 0.0000000000e+00 6.3885551769e+01 5.0017190639e-01 7.9072210471e-01 9.5720760860e-06 -2.7933329055e-02 7.2681832301e-03 -5.1532469085e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
7.7217424900e-01 3.6600288101e+00 4.6001454647e+00 0.0000000000e+00 6.3885551769e+01 5.0043913536e-01 7.9065207383e-01 9.5754594065e-06 -2.7980399875e-02 7.2429178419e-03 -5.1534862475e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
