 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
   -0.356747703229271E-01	    0.670514055833307E-01	   -0.349300843593408E-01	   -0.432696904554602E-01	    0.137450091555706E+01	    0.182612018932105E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.974408568425488E-01	    0.428951814516770E-01	   -0.353171284062156E-01	    0.438653507372839E-02	    0.574389133050528E+02	    0.181901878425705E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.300621132383814E-01	   -0.487795577988280E-01	    0.431902163182046E-01	    0.334510023460527E-01	   -0.286981354241496E+02	    0.182866773549506E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.581534914116678E-01	   -0.452588520099375E-01	   -0.933316968937769E-03	    0.929461176961118E-02	    0.245340093668019E+02	    0.182607309604066E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.229323831903197E-01	   -0.276349531173731E-01	    0.494805234889457E-01	    0.135965577067975E-01	   -0.474325280045823E+02	    0.183502582256523E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.214194898950081E-01	   -0.346220262108061E-02	   -0.355119147034076E-01	   -0.113092717908201E-01	    0.329433521010922E+02	    0.182389909621605E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.864748629046126E-01	   -0.136376686363789E-01	   -0.203315843521925E-02	    0.477866830184253E-01	    0.592831050879810E+02	    0.181884237106189E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.779463237508776E-01	   -0.486941953956220E-01	    0.160130110036126E-01	    0.511557877663554E-01	    0.403510999507386E+02	    0.182274754255474E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.400346706773200E-01	   -0.872945756678834E-01	    0.465905100455915E-01	    0.547781036637938E-01	   -0.104774612786631E+02	    0.182618658733702E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.687943152364010E-01	    0.479570141813179E-01	   -0.143722176736502E-02	   -0.588943677579730E-01	   -0.338327771846538E+02	    0.183038011124736E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.363690530227457E-03	   -0.463985409576748E-02	    0.210272443684698E-02	    0.348865240044562E-02	    0.859559052827369E+00	    0.182631014215673E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.529791990525429E-01	    0.587696332861372E-01	   -0.250341214125590E-01	   -0.323600279104334E-01	   -0.649180609314054E+01	    0.182596992654993E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.367923324982047E-01	    0.520667977827670E-01	    0.211286419758661E-01	   -0.462564098081156E-02	   -0.289007000341618E+02	    0.182882376707383E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.355099660242324E-01	   -0.484378675464114E-01	    0.437568406235472E-01	    0.312081489510444E-01	   -0.351569574232583E+02	    0.183075091049645E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.295059533435737E-01	   -0.100740831491946E+00	    0.465828646864014E-01	    0.909647617290913E-01	    0.324496000780254E+02	    0.182518579329383E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.299374809024377E-01	   -0.643764078549072E-01	    0.209366256467780E-01	    0.622643010637609E-01	    0.243946515556544E+02	    0.182601130154225E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.226778267172935E-01	    0.785583844713452E-01	   -0.365699232805446E-01	   -0.498221768826720E-01	    0.130445880811835E+02	    0.182681394282014E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.939554701863443E-01	   -0.287900158812450E-01	    0.342284650432031E-01	   -0.787371562175626E-02	   -0.545580629889676E+02	    0.183451552825176E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.904110590167279E-02	    0.102229940934282E+00	   -0.490937848786571E-01	   -0.816105393306242E-01	    0.467737388220307E+01	    0.182630448417598E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.726934599719688E-01	   -0.382785829873641E-01	    0.164059453763440E-02	    0.202450870851406E-01	    0.314589064160039E+02	    0.182458735098479E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.623538014998084E-01	   -0.217225583969486E-01	   -0.185137683807939E-01	    0.799949680956067E-02	    0.430194069224139E+02	    0.182074854659930E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.924900289708989E-01	   -0.116029457313231E-01	   -0.324643229069156E-02	    0.485590623043689E-01	    0.626293126559271E+02	    0.181901197935375E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.646646533538669E-01	    0.500624128836887E-01	   -0.121305733671215E-01	   -0.169102224040551E-01	   -0.129748347726333E+02	    0.182560394344833E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.341347795278756E-02	   -0.506548977791133E-01	    0.469459597571863E-01	    0.161005283841354E-01	   -0.234481347285219E+02	    0.182671277118018E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.896559590953015E-02	    0.956158603085323E-01	   -0.538588900008217E-01	   -0.698349073403010E-01	    0.156920498402566E+02	    0.182658188466078E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.572897826995391E-01	   -0.272291143262987E-01	   -0.184744720714699E-01	    0.940692137977909E-02	    0.432597754728824E+02	    0.182059552150449E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.552506234533772E-01	    0.166381311176025E-01	    0.280109699907581E-01	    0.328773345037495E-02	   -0.389085882350815E+02	    0.183167018212416E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.247375961411597E-01	    0.882513985289394E-02	    0.332226385796201E-01	    0.153457970896261E-01	   -0.273507047796322E+02	    0.182711031586180E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.624266991378563E-01	    0.243635220207718E-01	    0.116192096738675E-01	   -0.398071962842230E-01	   -0.351265359177110E+02	    0.183046347782323E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.616352630076909E-01	   -0.512555496557532E-01	    0.103125390864445E-02	    0.131826521518982E-01	    0.255698797366818E+02	    0.182596184503225E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.200876444577079E-02	    0.343513246200428E-01	   -0.431175242463391E-01	   -0.797475176305552E-02	    0.299523505420592E+02	    0.182486365888579E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.654470063415157E-01	   -0.868119152900101E-02	    0.234595158683813E-01	   -0.214601025291553E-01	   -0.400015122004352E+02	    0.183171506829893E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.689236582011132E-01	   -0.485072053899942E-01	    0.109423742226517E-01	    0.198860536843004E-01	    0.211412845783576E+02	    0.182668485862791E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.990124451680954E-01	    0.296751806654796E-01	    0.113561762181747E-01	   -0.295583958374143E-01	   -0.445603697757841E+02	    0.183264291354845E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.299986047586297E-01	    0.156712690963035E-01	   -0.324539293162753E-01	    0.487609573046351E-01	    0.651933514974879E+02	    0.181866286169452E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.136785287481236E-01	   -0.463124508382638E-01	    0.401192190872226E-01	    0.311490799966928E-02	   -0.175353231478608E+02	    0.182557347441659E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.294514172702367E-01	    0.362899686425217E-01	   -0.497340325234840E-01	   -0.110472945718816E-01	    0.471834046752403E+02	    0.181902498772146E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.484508929060513E-01	   -0.304873315239553E-01	   -0.181650856832784E-01	    0.411978345751944E-02	    0.356341698897085E+02	    0.182292606865531E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.438184529889262E-01	    0.590616414922253E-01	   -0.634881444176074E-02	   -0.420639817606359E-02	   -0.955334851353994E+01	    0.182564881290759E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.137531209093965E-01	    0.449429535180740E-01	   -0.197617744432251E-01	   -0.250141970048957E-01	    0.728412503523379E+01	    0.182690933030472E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.511759649829894E-01	   -0.137962924653760E-01	    0.320503208777119E-01	    0.135338372544622E-01	   -0.381406874687965E+02	    0.183119855705627E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.820887785252141E-01	    0.373027053575359E-01	    0.132797630709189E-01	   -0.173892977692508E-01	   -0.394567010609855E+02	    0.183165022454190E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.146358479894800E-01	    0.749778720240643E-01	   -0.441351039948044E-01	   -0.487420609216692E-01	    0.101847214569168E+02	    0.182679498198723E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.754900395076600E-01	    0.444781039963993E-01	    0.246584635635417E-03	   -0.210748265177178E-01	   -0.261622325928233E+02	    0.182784124543645E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.628402548788940E-01	   -0.532105490847355E-01	    0.192173379885738E-01	    0.266290833966100E-01	    0.164613952539901E+02	    0.182690948276942E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.371375232331564E-01	    0.640481212331160E-01	   -0.342284195260639E-01	   -0.437860213113701E-01	    0.549629830364855E+00	    0.182610969657659E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.484153765278622E-01	   -0.479582675080388E-01	    0.115732252473626E-01	    0.581807247544694E-01	    0.364656398087951E+02	    0.182350255373720E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.728172440840534E-01	   -0.794902493149740E-01	    0.370774618003070E-01	    0.914349582011724E-01	    0.614608049446171E+02	    0.182138949481825E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.917966622522448E-01	    0.339603181470270E-01	    0.254556209785386E-02	   -0.342251166204923E-01	   -0.361472515092209E+02	    0.183038501853972E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.686463129763668E-01	   -0.800162293759267E-01	    0.365380698707894E-01	    0.946960894184705E-01	    0.630827174905176E+02	    0.182137245415603E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.432316301411923E-01	   -0.671671210586909E-01	    0.357867902085149E-01	    0.340897049821741E-01	   -0.154098665937534E+02	    0.182593978319545E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.627673100712730E-01	    0.402196544234855E-02	   -0.263369558846027E-01	   -0.499089229410052E-03	    0.438716802217181E+02	    0.182029605625189E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.640297368036926E-01	   -0.658786807338640E-01	    0.434151972683975E-01	    0.317127499800872E-01	   -0.389507444984724E+02	    0.183163302803990E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.232442040065518E-01	   -0.576989250639892E-01	    0.378120934908308E-01	    0.278832885380838E-01	   -0.338424462240787E+01	    0.182560778103635E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.224988443711635E-01	    0.605524959275004E-01	   -0.380214356184111E-01	   -0.329259577414983E-01	    0.931419944962032E+01	    0.182691279977831E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.290705292937634E-02	    0.270350698723160E-01	   -0.373993311482854E-01	    0.282986886650431E-01	    0.446165160915784E+02	    0.181992617578786E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.642552498193373E-01	   -0.432068766204472E-01	    0.155040672906938E-01	    0.243916699649688E-01	    0.168629743030055E+02	    0.182709153442318E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.396165059342817E-01	   -0.735849267235574E-01	   -0.307024950471984E-02	    0.188983949622856E-01	    0.319311097130362E+02	    0.182447027762933E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.667470264694810E-01	   -0.457819354255095E-01	    0.218580992421891E-02	    0.169879668405388E-01	    0.275429972497968E+02	    0.182554917950384E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.702363171520287E-01	    0.417119421475116E-01	    0.466734635737775E-02	   -0.124454529603790E-01	   -0.261777646517014E+02	    0.182778940969186E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.964149132347748E-01	   -0.108400752503134E-01	   -0.109392238502303E-01	    0.326839742072234E-01	    0.602279958579150E+02	    0.181870572452780E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.310146242951117E-01	    0.675634898475118E-01	   -0.155012929159366E-01	    0.566166528589796E-03	    0.404880197298714E+00	    0.182606138961816E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.270343849142115E-02	   -0.490388632216747E-01	    0.466042152487048E-01	    0.904158609043887E-02	   -0.275777328064196E+02	    0.182808098221798E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.711838265833401E-01	    0.754703210730753E-01	   -0.485187809604009E-01	   -0.330324638549099E-01	    0.421840409806841E+02	    0.182185427723525E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.225721564725888E-01	    0.659966554635002E-02	    0.342422453148356E-01	    0.171004704043040E-01	   -0.255686429495619E+02	    0.182638699266491E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.642780586922526E-01	    0.531026459687755E-01	   -0.412037651412452E-01	   -0.245917905797148E-01	    0.407866375332586E+02	    0.182154415854896E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.272175230400744E-01	    0.393801997658363E-01	   -0.195995003842239E-01	   -0.126475198645784E-01	    0.136424079958825E+02	    0.182741872517767E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.583994279844373E-01	    0.510215745650351E-01	   -0.188627230689418E-01	   -0.270689290950875E-01	   -0.947371319794334E+01	    0.182557658625626E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.599116831813207E-01	   -0.711988688808181E-02	   -0.226538607387111E-01	    0.151742346988827E-02	    0.412403661024404E+02	    0.182115685335660E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.426572330072594E-01	    0.721550488174878E-01	   -0.215479073190987E-01	   -0.712683873071836E-01	   -0.170166482636900E+02	    0.182740028336070E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.160449994361623E-01	   -0.317066158338679E-01	    0.148337679038290E-01	    0.161154292522035E-01	   -0.432732073689060E+01	    0.182564643376182E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.414190982227212E-01	   -0.842854943279285E-01	    0.348900029401937E-01	    0.838069702649888E-01	    0.381995978930915E+02	    0.182429145729301E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.284106158817312E-01	    0.728588082308169E-01	   -0.385793386181427E-01	   -0.356104455420436E-01	    0.681117947970158E+01	    0.182647688919957E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.361063684644850E-01	    0.255648738584514E-01	   -0.390537840824558E-01	   -0.211376888625464E-01	    0.351892446977894E+02	    0.182295909814556E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.133191224652928E-01	   -0.752607619492559E-01	    0.344417919155807E-01	    0.510735662726113E-01	    0.189778410286114E+01	    0.182609744776130E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.585155369512075E-01	   -0.505365233856802E-01	    0.175987477844008E-01	    0.163063849735713E-01	    0.128926526192985E+02	    0.182706385920994E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.660430744869038E-01	    0.223743776098899E-01	    0.298244236786128E-01	   -0.400852706443619E-02	   -0.465608620049508E+02	    0.183438199144348E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.389966209388740E-01	   -0.946560996584809E-01	    0.506628319907919E-01	    0.591906823156996E-01	   -0.107498750760655E+02	    0.182659514017303E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.806850118547217E-01	    0.392341429888058E-01	   -0.558126744512617E-02	   -0.307217049497995E-01	   -0.251947354154151E+02	    0.182758568357144E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.129722105943061E-01	   -0.708245151716717E-01	    0.461259906634346E-01	    0.475107355538909E-01	   -0.317317882586945E+01	    0.182595191553503E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.934700377523173E-01	    0.146012786470647E-01	   -0.180058556659216E-01	    0.266242744312222E-01	    0.582566724722524E+02	    0.181851201441319E+00	    0.600000000000000E+01	    0.111748622150701E+02
