 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
   -0.572447907113562E-01	   -0.737381390280780E-02	    0.655392291947132E+00	    0.711651594044905E-02	    0.439510422574071E+02	    0.182623505464719E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.425807119573382E+00	   -0.352370775289592E-02	    0.404732626942369E-02	   -0.415105064732690E-02	    0.446895399947312E+01	    0.182624667752762E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.171347125519914E+00	    0.372914328255001E-02	   -0.733464758928361E-01	   -0.426182820794840E-02	   -0.294826814406188E+02	    0.182625606528930E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.225662112056362E+00	    0.127470154330376E-02	   -0.292082980889031E+00	    0.301380181351941E-02	    0.188064365994462E+01	    0.182623326651310E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.226284418447959E+00	    0.817749519847575E-02	   -0.660794863346169E+00	   -0.349475624372919E-02	   -0.401167254699880E+02	    0.182629510630861E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.338432110666381E+00	    0.583622754566613E-02	   -0.124794605196589E+00	    0.736235250385742E-02	   -0.214978689726470E+02	    0.182634964456696E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.337424244073136E+00	   -0.615110051803049E-02	    0.447771215849420E+00	   -0.269242231135924E-02	    0.245773190567543E+02	    0.182626336686198E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.805530649802732E+00	    0.122725438421244E-01	   -0.586283125201376E+00	    0.997063174306260E-03	   -0.414299541754819E+02	    0.182624280325783E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.202390658290041E+00	   -0.815799961782750E-02	    0.103705813820338E+00	    0.467054946946244E-02	    0.425900856314927E+02	    0.182636901609357E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.190463646135377E+00	    0.822966136984769E-02	   -0.956376592713835E-01	   -0.460323662830253E-02	   -0.418681260654727E+02	    0.182624682658172E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.175097531925040E+00	    0.523897736348454E-02	    0.351458861572111E-02	    0.467674323024492E-02	   -0.247262763809274E+02	    0.182633191220916E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.760678683341573E-01	   -0.622837421469149E-02	    0.394394743620282E+00	    0.268922332341115E-02	    0.361073575546376E+02	    0.182625844946216E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.326702946337955E+00	    0.726661655135695E-02	   -0.285696516939575E+00	    0.422710069122057E-02	   -0.306313674269729E+02	    0.182625099887090E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.910255215996035E-01	    0.393943824820462E-02	   -0.149817485591998E+00	   -0.886602565718039E-03	   -0.273984389907575E+02	    0.182625993959462E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.186556911461903E+00	   -0.666697918422279E-02	    0.237223440435114E+00	   -0.103308272648339E-02	    0.340544700944456E+02	    0.182623967399209E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.256169586088127E+00	    0.214374424904827E-02	   -0.337214345074395E+00	    0.361590046102445E-02	   -0.213826034164430E+01	    0.182628393046613E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.844614598148419E+00	   -0.134635515416389E-01	    0.745605909751825E+00	    0.377721176643701E-03	    0.491520208844373E+02	    0.182623818387739E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.309377072675070E+00	    0.105779593359921E-02	    0.311459921215233E-01	   -0.604507251975794E-02	   -0.188277906201428E+02	    0.182624757162131E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.536055881105913E+00	    0.231640574208085E-03	    0.353709781347638E+00	    0.100824886992786E-01	    0.216731556093026E+02	    0.182626575103484E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.788397032388402E+00	   -0.820863096959647E-02	    0.383414783879047E+00	   -0.454827416090031E-02	    0.187549384188632E+02	    0.182622626297757E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.560792127245022E+00	   -0.102601203972822E-01	    0.689967559944702E+00	    0.985785090758310E-03	    0.409233765619882E+02	    0.182627841702754E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.274322511448609E+00	    0.405552481316272E-02	   -0.356962519426966E+00	    0.432366720067601E-02	   -0.132315965590637E+02	    0.182644352189953E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.325773219291968E+00	   -0.388645417041835E-02	   -0.248814240183189E-01	   -0.100182343214538E-01	    0.110912084700420E+02	    0.182624235623763E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.911984324521294E-01	    0.682291910998765E-02	   -0.783692734168339E-01	   -0.178810750933100E-02	   -0.376156489631552E+02	    0.182631149760581E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.103328877593662E+01	   -0.138023098836070E-01	    0.598102561748451E+00	   -0.275834574697275E-02	    0.430622602126066E+02	    0.182641789189475E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.749173359020697E+00	    0.126665948053474E-01	   -0.686622862817390E+00	   -0.669714418311759E-03	   -0.459315305962221E+02	    0.182634413116389E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.173565246098766E-01	    0.610453599147740E-02	   -0.116826056371579E+00	   -0.392691785802801E-02	   -0.379201668398899E+02	    0.182636007538761E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.166077482973141E+00	   -0.772552088819202E-02	    0.102228065385347E+00	    0.498199631126861E-02	    0.415298801281924E+02	    0.182622670999777E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.399106004175646E+00	   -0.800550159983095E-02	    0.376583303409493E+00	   -0.330092263741155E-02	    0.334999545305446E+02	    0.182625725738461E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.215986675483091E+00	    0.260837200112883E-02	   -0.124374240722004E-01	   -0.422093197105189E-02	   -0.245470740487495E+02	    0.182627215853159E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.180340776133435E+00	   -0.372879941932615E-02	    0.251507437779432E+00	    0.483880360277633E-02	    0.310349443263033E+02	    0.182623594872311E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.277926667866213E+00	   -0.628439140490946E-02	    0.461297857112581E+00	   -0.993237836358293E-03	    0.276949044727104E+02	    0.182634338608878E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.251390177144585E+00	   -0.272727840564903E-02	    0.218363347547924E+00	   -0.670231757087369E-02	    0.659801201735814E+01	    0.182640403380674E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.121181046583606E+00	    0.415567086093370E-02	   -0.317145124132881E+00	   -0.355520001014431E-02	   -0.300471862990292E+02	    0.182627111545486E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.730424099641768E+00	   -0.524839515782651E-02	    0.162636355209029E+00	   -0.684936595482488E-02	    0.267254568949855E+01	    0.182626545299769E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.318733338738876E+00	   -0.113270700894054E-02	    0.151080634359775E-01	    0.480485037567358E-02	    0.204454052495499E+02	    0.182631105056785E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.141164549712939E+00	    0.407351843096558E-02	   -0.296671995761940E+00	   -0.354489865114649E-02	   -0.302952840757745E+02	    0.182627141347425E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.280964072055267E+00	    0.581133515589181E-02	   -0.446738033470833E+00	    0.233560922222476E-02	   -0.236160958579072E+02	    0.182625546925053E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.257923999621617E+00	    0.569424276255313E-02	   -0.908703013243709E-02	    0.621163687335591E-02	   -0.238278653931515E+02	    0.182626649610995E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.849901937945656E-01	   -0.405139186404404E-02	    0.968004687768790E-02	    0.368700996639471E-02	    0.290342491181969E+02	    0.182631641497011E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.789597173973071E+00	    0.100299405028695E-01	   -0.519496821806902E+00	    0.341681372972469E-02	   -0.283091211279172E+02	    0.182623803487658E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.137073834676211E+00	    0.540271853248213E-03	    0.245386761697805E+00	   -0.358136249107976E-02	   -0.843152994246637E+01	    0.182625606528930E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.369320912686266E-01	   -0.318381482720133E-02	    0.290407181103578E+00	    0.350802676419060E-02	    0.181855217153978E+02	    0.182644471397708E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.585757157399402E+00	    0.122125452478999E-01	   -0.783101070587659E+00	   -0.323533424509425E-02	   -0.499170483065720E+02	    0.182628735773349E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.184157897538590E+00	    0.156382201390896E-03	    0.131356933564743E+00	    0.376170087272565E-02	    0.710400020555515E+01	    0.182629987468985E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.651094469607723E+00	   -0.123357301483279E-01	    0.757302729218131E+00	    0.345670134427290E-02	    0.501412987640243E+02	    0.182631343474071E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.518972769931806E+00	   -0.626817847586927E-02	    0.445646835855073E+00	   -0.343726686535139E-02	    0.177241538383793E+02	    0.182624608150661E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.862353855191813E+00	    0.150675835182542E-01	   -0.855744611363994E+00	   -0.117159664498378E-02	   -0.559251857738993E+02	    0.182624623050742E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.965795988769186E+00	   -0.848681236602124E-02	    0.179188856939650E+00	   -0.778497540725131E-02	    0.130252825244476E+02	    0.182625800242420E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.362695284121761E-01	   -0.614748372681197E-02	    0.101508171661621E+00	    0.330140144231062E-02	    0.369705604629487E+02	    0.182623296847595E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.525703374956757E-02	    0.341156740688029E-02	   -0.335963452522779E+00	   -0.415806257499118E-02	   -0.204620508886536E+02	    0.182625308504214E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.261604480811311E+00	   -0.619258209116515E-02	   -0.101666908719713E+00	    0.315731466414671E-02	    0.279045505736439E+02	    0.182626262178687E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.780508650998494E-01	   -0.232808630898353E-02	    0.283931998248076E+00	    0.480895331727605E-02	    0.178097740120649E+02	    0.182631447783521E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.479665972576858E+00	   -0.753127576166209E-03	   -0.284466002144987E+00	   -0.853829010722895E-02	   -0.146362127485710E+02	    0.182631641497011E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.458828820840372E+00	   -0.524168590999898E-02	    0.411511666645160E+00	   -0.353782805016000E-02	    0.140349231092870E+02	    0.182624921075458E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.368214888760904E+00	   -0.175972214419153E-02	    0.275049755900031E+00	    0.715875421317558E-02	    0.265759292402471E+02	    0.182626977434097E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.199562797376039E+00	   -0.128532726302501E-02	    0.286683193399435E+00	    0.603103619667034E-02	    0.165970990855332E+02	    0.182628273835306E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.824456568741330E-01	    0.514626280419770E-02	   -0.132601466317797E+00	   -0.335621712131162E-02	   -0.347755934021952E+02	    0.182645052545283E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.714043730304492E+00	   -0.102971302250748E-01	    0.462445818694173E+00	   -0.946895283253088E-03	    0.343853094337652E+02	    0.182634711139329E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.823385634373026E+00	    0.469789571143929E-02	    0.103421469396775E+00	    0.966226384641866E-02	    0.601638274621336E+01	    0.182628005614305E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.346414156939918E+00	   -0.153577189411726E-02	    0.169176612879014E+00	    0.582158594059090E-02	    0.242151078691442E+02	    0.182625204196540E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.106960713018579E+00	    0.549443728305641E-02	   -0.210437110726857E+00	   -0.501370960248370E-02	   -0.376522310170167E+02	    0.182635068766146E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.997116686397148E+00	   -0.145239386612898E-01	    0.691089898164714E+00	   -0.831316696551784E-03	    0.492530408938567E+02	    0.182630702726172E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.103657840850847E+00	    0.573447729476038E-02	   -0.290148636142626E+00	    0.377676589575441E-03	   -0.307718931059242E+02	    0.182639598719447E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.159923124785619E+00	    0.664113192834202E-02	   -0.421643065140020E+00	   -0.314908020503043E-03	   -0.338218909098050E+02	    0.182627677789426E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.398327104391446E+00	   -0.563060645793941E-03	    0.868156728249548E-01	   -0.560097367835899E-02	   -0.126265826700513E+02	    0.182627573481753E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.172803431815376E-01	    0.567155295066777E-02	   -0.340898607942704E-01	   -0.334913441313167E-02	   -0.334903348437115E+02	    0.182624950877397E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.842551815167153E+00	    0.659620492734257E-02	   -0.126586001933689E+00	    0.755922664555054E-02	   -0.517224454934392E+01	    0.182626142969156E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.342975338622086E-01	   -0.197890588532892E-02	   -0.241762720336342E+00	    0.309161311613660E-02	    0.110818841075190E+02	    0.182631924621646E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.117427594860000E+00	   -0.558872417531666E-02	    0.195442016437514E+00	   -0.143771694840599E-02	    0.299344898798334E+02	    0.182628795377227E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.366728726395321E+00	   -0.999124756999072E-02	    0.723923555659926E+00	    0.443404196428399E-02	    0.473445912314360E+02	    0.182624816766008E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.535607870861040E+00	    0.967039597235862E-02	   -0.672512409892593E+00	   -0.362494303981465E-04	   -0.364233541419883E+02	    0.182622089852202E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.671440743182702E+00	   -0.653758774496373E-02	    0.106396168648129E+00	   -0.514288264659901E-02	    0.128149340293075E+02	    0.182630404701456E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.820671759146176E-01	    0.132599016802941E-03	    0.586406699063761E-01	    0.170524598231803E-02	    0.300677401746159E+01	    0.182626381389994E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.509882581514158E+00	   -0.943171173216811E-04	    0.369174025571769E+00	    0.971251056196432E-02	    0.222993625515203E+02	    0.182628333439183E+00	    0.600000000000000E+01	    0.111748622150701E+02
